CHANNEL,INPUT [mV]
3716,4364.154
3717,4365.329
3718,4366.504
3719,4367.679
3720,4368.854
3721,4370.029
3722,4371.205
3723,4372.38
3724,4373.555
3725,4374.73
3726,4375.905
3727,4377.08
3728,4378.255
3729,4379.43
3730,4380.605
3731,4381.78
3732,4382.955
3733,4384.13
3734,4385.305
3735,4386.48
3736,4387.655
3737,4388.83
3738,4390.005
3739,4391.18
3740,4392.355
3741,4393.531
3742,4394.706
3743,4395.881
3744,4397.056
3745,4398.231
3746,4399.406
3747,4400.581
3748,4401.756
3749,4402.931
3750,4404.106
3751,4405.281
3752,4406.456
3753,4407.631
3754,4408.806
3755,4409.981
3756,4411.156
3757,4412.331
3758,4413.506
3759,4414.681
3760,4415.857
3761,4417.032
3762,4418.207
3763,4419.382
3764,4420.557
3765,4421.732
3766,4422.907
3767,4424.082
3768,4425.257
3769,4426.432
3770,4427.607
3771,4428.782
3772,4429.957
3773,4431.132
3774,4432.307
3775,4433.482
3776,4434.657
3777,4435.832
3778,4437.007
3779,4438.182
3780,4439.358
3781,4440.533
3782,4441.708
3783,4442.883
3784,4444.058
3785,4445.233
3786,4446.408
3787,4447.583
3788,4448.758
3789,4449.933
3790,4451.108
3791,4452.283
3792,4453.458
3793,4454.633
3794,4455.808
3795,4456.983
3796,4458.158
3797,4459.333
3798,4460.508
3799,4461.684
3800,4462.859
3801,4464.034
3802,4465.209
3803,4466.384
3804,4467.559
3805,4468.734
3806,4469.909
3807,4471.084
3808,4472.259
3809,4473.434
3810,4474.609
3811,4475.784
3812,4476.959
3813,4478.134
3814,4479.309
3815,4480.484
3816,4481.659
3817,4482.834
3818,4484.01
3819,4485.185
3820,4486.36
3821,4487.535
3822,4488.71
3823,4489.885
3824,4491.06
3825,4492.235
3826,4493.41
3827,4494.585
3828,4495.76
3829,4496.935
3830,4498.11
3831,4499.285
3832,4500.46
3833,4501.635
3834,4502.81
3835,4503.985
3836,4505.16
3837,4506.336
3838,4507.511
3839,4508.686
3840,4509.861
3841,4511.036
3842,4512.211
3843,4513.386
3844,4514.561
3845,4515.736
3846,4516.911
3847,4518.086
3848,4519.261
3849,4520.436
3850,4521.611
3851,4522.786
3852,4523.961
3853,4525.136
3854,4526.311
3855,4527.486
3856,4528.662
3857,4529.837
3858,4531.012
3859,4532.187
3860,4533.362
3861,4534.537
3862,4535.712
3863,4536.887
3864,4538.062
3865,4539.237
3866,4540.412
3867,4541.587
3868,4542.762
3869,4543.937
3870,4545.112
3871,4546.287
3872,4547.462
3873,4548.637
3874,4549.812
3875,4550.987
3876,4552.163
3877,4553.338
3878,4554.513
3879,4555.688
3880,4556.863
3881,4558.038
3882,4559.213
3883,4560.388
3884,4561.563
3885,4562.738
3886,4563.913
3887,4565.088
3888,4566.263
3889,4567.438
3890,4568.613
3891,4569.788
3892,4570.963
3893,4572.138
3894,4573.313
3895,4574.489
3896,4575.664
3897,4576.839
3898,4578.014
3899,4579.189
3900,4580.364
3901,4581.539
3902,4582.714
3903,4583.889
3904,4585.064
3905,4586.239
3906,4587.414
3907,4588.589
3908,4589.764
3909,4590.939
3910,4592.114
3911,4593.289
3912,4594.464
3913,4595.639
3914,4596.815
3915,4597.99
3916,4599.165
3917,4600.34
3918,4601.515
3919,4602.69
3920,4603.865
3921,4605.04
3922,4606.215
3923,4607.39
3924,4608.565
3925,4609.74
3926,4610.915
3927,4612.09
3928,4613.265
3929,4614.44
3930,4615.615
3931,4616.79
3932,4617.965
3933,4619.141
3934,4620.316
3935,4621.491
3936,4622.666
3937,4623.841
3938,4625.016
3939,4626.191
3940,4627.366
3941,4628.541
3942,4629.716
3943,4630.891
3944,4632.066
3945,4633.241
3946,4634.416
3947,4635.591
3948,4636.766
3949,4637.941
3950,4639.116
3951,4640.291
3952,4641.467
3953,4642.642
3954,4643.817
3955,4644.992
3956,4646.167
3957,4647.342
3958,4648.517
3959,4649.692
3960,4650.867
3961,4652.042
3962,4653.217
3963,4654.392
3964,4655.567
3965,4656.742
3966,4657.917
3967,4659.092
3968,4660.267
3969,4661.442
3970,4662.617
3971,4663.792
3972,4664.968
3973,4666.143
3974,4667.318
3975,4668.493
3976,4669.668
3977,4670.843
3978,4672.018
3979,4673.193
3980,4674.368
3981,4675.543
3982,4676.718
3983,4677.893
3984,4679.068
3985,4680.243
3986,4681.418
3987,4682.593
3988,4683.768
3989,4684.943
3990,4686.118
3991,4687.294
3992,4688.469
3993,4689.644
3994,4690.819
3995,4691.994
3996,4693.169
3997,4694.344
3998,4695.519
3999,4696.694
4000,4697.869
4001,4699.044
4002,4700.219
4003,4701.394
4004,4702.569
4005,4703.744
4006,4704.919
4007,4706.094
4008,4707.269
4009,4708.444
4010,4709.62
4011,4710.795
4012,4711.97
4013,4713.145
4014,4714.32
4015,4715.495
4016,4716.67
4017,4717.845
4018,4719.02
4019,4720.195
4020,4721.37
4021,4722.545
4022,4723.72
4023,4724.895
4024,4726.07
4025,4727.245
4026,4728.42
4027,4729.595
4028,4730.77
4029,4731.946
4030,4733.121
4031,4734.296
4032,4735.471
4033,4736.646
4034,4737.821
4035,4738.996
4036,4740.171
4037,4741.346
4038,4742.521
4039,4743.696
4040,4744.871
4041,4746.046
4042,4747.221
4043,4748.396
4044,4749.571
4045,4750.746
4046,4751.921
4047,4753.096
4048,4754.271
4049,4755.447
4050,4756.622
4051,4757.797
4052,4758.972
4053,4760.147
4054,4761.322
4055,4762.497
4056,4763.672
4057,4764.847
4058,4766.022
4059,4767.197
4060,4768.372
4061,4769.547
4062,4770.722
4063,4771.897
4064,4773.072
4065,4774.247
4066,4775.422
4067,4776.597
4068,4777.773
4069,4778.948
4070,4780.123
4071,4781.298
4072,4782.473
4073,4783.648
4074,4784.823
4075,4785.998
4076,4787.173
4077,4788.348
4078,4789.523
4079,4790.698
4080,4791.873
4081,4793.048
4082,4794.223
4083,4795.398
4084,4796.573
4085,4797.748
4086,4798.923
4087,4800.099
4088,4801.274
4089,4802.449
4090,4803.624
4091,4804.799
4092,4805.974
4093,4807.149
4094,4808.324
4095,4809.499
4096,4810.674
