CHANNEL,INPUT [mV]
2131,565.666
2132,565.933
2133,566.2
2134,566.467
2135,566.734
2136,567.002
2137,567.269
2138,567.536
2139,567.803
2140,568.07
2141,568.337
2142,568.605
2143,568.872
2144,569.139
2145,569.406
2146,569.673
2147,569.94
2148,570.208
2149,570.475
2150,570.742
2151,571.009
2152,571.276
2153,571.544
2154,571.811
2155,572.078
2156,572.345
2157,572.612
2158,572.879
2159,573.147
2160,573.414
2161,573.681
2162,573.948
2163,574.215
2164,574.482
2165,574.75
2166,575.017
2167,575.284
2168,575.551
2169,575.818
2170,576.085
2171,576.353
2172,576.62
2173,576.887
2174,577.154
2175,577.421
2176,577.689
2177,577.956
2178,578.223
2179,578.49
2180,578.757
2181,579.024
2182,579.292
2183,579.559
2184,579.826
2185,580.093
2186,580.36
2187,580.627
2188,580.895
2189,581.162
2190,581.429
2191,581.696
2192,581.963
2193,582.23
2194,582.498
2195,582.765
2196,583.032
2197,583.299
2198,583.566
2199,583.834
2200,584.101
2201,584.368
2202,584.635
2203,584.902
2204,585.169
2205,585.437
2206,585.704
2207,585.971
2208,586.238
2209,586.505
2210,586.772
2211,587.04
2212,587.307
2213,587.574
2214,587.841
2215,588.108
2216,588.375
2217,588.643
2218,588.91
2219,589.177
2220,589.444
2221,589.711
2222,589.979
2223,590.246
2224,590.513
2225,590.78
2226,591.047
2227,591.314
2228,591.582
2229,591.849
2230,592.116
2231,592.383
2232,592.65
2233,592.917
2234,593.185
2235,593.452
2236,593.719
2237,593.986
2238,594.253
2239,594.52
2240,594.788
2241,595.055
2242,595.322
2243,595.589
2244,595.856
2245,596.124
2246,596.391
2247,596.658
2248,596.925
2249,597.192
2250,597.459
2251,597.727
2252,597.994
2253,598.261
2254,598.528
2255,598.795
2256,599.062
2257,599.33
2258,599.597
2259,599.864
2260,600.131
2261,600.397
2262,600.663
2263,600.93
2264,601.196
2265,601.463
2266,601.729
2267,601.995
2268,602.262
2269,602.528
2270,602.794
2271,603.061
2272,603.327
2273,603.593
2274,603.86
2275,604.126
2276,604.392
2277,604.659
2278,604.925
2279,605.191
2280,605.458
2281,605.724
2282,605.991
2283,606.257
2284,606.523
2285,606.79
2286,607.056
2287,607.322
2288,607.589
2289,607.855
2290,608.121
2291,608.388
2292,608.654
2293,608.92
2294,609.187
2295,609.453
2296,609.72
2297,609.986
2298,610.252
2299,610.519
2300,610.785
2301,611.051
2302,611.318
2303,611.584
2304,611.85
2305,612.117
2306,612.383
2307,612.649
2308,612.916
2309,613.182
2310,613.449
2311,613.715
2312,613.981
2313,614.248
2314,614.514
2315,614.78
2316,615.047
2317,615.313
2318,615.579
2319,615.846
2320,616.112
2321,616.378
2322,616.645
2323,616.911
2324,617.178
2325,617.444
2326,617.71
2327,617.977
2328,618.243
2329,618.509
2330,618.776
2331,619.042
2332,619.308
2333,619.575
2334,619.841
2335,620.107
2336,620.374
2337,620.64
2338,620.907
2339,621.173
2340,621.439
2341,621.706
2342,621.972
2343,622.238
2344,622.505
2345,622.771
2346,623.037
2347,623.304
2348,623.57
2349,623.836
2350,624.103
2351,624.369
2352,624.635
2353,624.902
2354,625.168
2355,625.435
2356,625.701
2357,625.967
2358,626.234
2359,626.5
2360,626.766
2361,627.033
2362,627.299
2363,627.565
2364,627.832
2365,628.098
2366,628.364
2367,628.631
2368,628.897
2369,629.164
2370,629.43
2371,629.696
2372,629.963
2373,630.229
2374,630.495
2375,630.762
2376,631.028
2377,631.294
2378,631.561
2379,631.827
2380,632.093
2381,632.36
2382,632.626
2383,632.893
2384,633.159
2385,633.425
2386,633.692
2387,633.958
2388,634.224
2389,634.491
2390,634.757
2391,635.023
2392,635.29
2393,635.556
2394,635.822
2395,636.089
2396,636.355
2397,636.622
2398,636.888
2399,637.154
2400,637.421
2401,637.687
2402,637.953
2403,638.22
2404,638.486
2405,638.752
2406,639.019
2407,639.285
2408,639.551
2409,639.818
2410,640.084
2411,640.351
2412,640.617
2413,640.883
2414,641.15
2415,641.416
2416,641.682
2417,641.949
2418,642.215
2419,642.481
2420,642.748
2421,643.014
2422,643.28
2423,643.547
2424,643.813
2425,644.079
2426,644.346
2427,644.612
2428,644.879
2429,645.145
2430,645.411
2431,645.678
2432,645.944
2433,646.21
2434,646.477
2435,646.743
2436,647.009
2437,647.276
2438,647.542
2439,647.808
2440,648.075
2441,648.341
2442,648.608
2443,648.874
2444,649.14
2445,649.407
2446,649.673
2447,649.939
2448,650.206
2449,650.472
2450,650.738
2451,651.005
2452,651.271
2453,651.537
2454,651.804
2455,652.07
2456,652.337
2457,652.603
2458,652.869
2459,653.136
2460,653.402
2461,653.668
2462,653.935
2463,654.201
2464,654.467
2465,654.734
2466,655.0
2467,655.266
2468,655.533
2469,655.799
2470,656.066
2471,656.332
2472,656.598
2473,656.865
2474,657.131
2475,657.397
2476,657.664
2477,657.93
2478,658.196
2479,658.463
2480,658.729
2481,658.995
2482,659.262
2483,659.528
2484,659.795
2485,660.061
2486,660.327
2487,660.594
2488,660.86
2489,661.126
2490,661.393
2491,661.659
2492,661.925
2493,662.192
2494,662.458
2495,662.724
2496,662.991
2497,663.257
2498,663.524
2499,663.79
2500,664.056
2501,664.323
2502,664.589
2503,664.855
2504,665.122
2505,665.388
2506,665.654
2507,665.921
2508,666.187
2509,666.453
2510,666.72
2511,666.986
2512,667.252
2513,667.519
2514,667.785
2515,668.052
2516,668.318
2517,668.584
2518,668.851
2519,669.117
2520,669.383
2521,669.65
2522,669.916
2523,670.182
2524,670.449
2525,670.715
2526,670.981
2527,671.248
2528,671.514
2529,671.781
2530,672.047
2531,672.313
2532,672.58
2533,672.846
2534,673.112
2535,673.379
2536,673.645
2537,673.911
2538,674.178
2539,674.444
2540,674.71
2541,674.977
2542,675.243
2543,675.51
2544,675.776
2545,676.042
2546,676.309
2547,676.575
2548,676.841
2549,677.108
2550,677.374
2551,677.64
2552,677.907
2553,678.173
2554,678.439
2555,678.706
2556,678.972
2557,679.239
2558,679.505
2559,679.771
2560,680.038
2561,680.304
2562,680.57
2563,680.837
2564,681.103
2565,681.369
2566,681.636
2567,681.902
2568,682.168
2569,682.435
2570,682.701
2571,682.968
2572,683.234
2573,683.5
2574,683.767
2575,684.033
2576,684.299
2577,684.566
2578,684.832
2579,685.098
2580,685.365
2581,685.631
2582,685.897
2583,686.164
2584,686.43
2585,686.696
2586,686.963
2587,687.229
2588,687.496
2589,687.762
2590,688.028
2591,688.295
2592,688.561
2593,688.827
2594,689.094
2595,689.36
2596,689.626
2597,689.893
2598,690.159
2599,690.425
2600,690.692
2601,690.958
2602,691.225
2603,691.491
2604,691.757
2605,692.024
2606,692.29
2607,692.556
2608,692.823
2609,693.089
2610,693.355
2611,693.622
2612,693.888
2613,694.154
2614,694.421
2615,694.687
2616,694.954
2617,695.22
2618,695.486
2619,695.753
2620,696.019
2621,696.285
2622,696.552
2623,696.818
2624,697.084
2625,697.351
2626,697.617
2627,697.883
2628,698.15
2629,698.416
2630,698.683
2631,698.949
2632,699.215
2633,699.482
2634,699.748
2635,700.014
2636,700.282
2637,700.549
2638,700.817
2639,701.084
2640,701.351
2641,701.619
2642,701.886
2643,702.154
2644,702.421
2645,702.688
2646,702.956
2647,703.223
2648,703.49
2649,703.758
2650,704.025
2651,704.293
2652,704.56
2653,704.827
2654,705.095
2655,705.362
2656,705.63
2657,705.897
2658,706.164
2659,706.432
2660,706.699
2661,706.967
2662,707.234
2663,707.501
2664,707.769
2665,708.036
2666,708.304
2667,708.571
2668,708.838
2669,709.106
2670,709.373
2671,709.641
2672,709.908
2673,710.175
2674,710.443
2675,710.71
2676,710.978
2677,711.245
2678,711.512
2679,711.78
2680,712.047
2681,712.315
2682,712.582
2683,712.849
2684,713.117
2685,713.384
2686,713.651
2687,713.919
2688,714.186
2689,714.454
2690,714.721
2691,714.988
2692,715.256
2693,715.523
2694,715.791
2695,716.058
2696,716.325
2697,716.593
2698,716.86
2699,717.128
2700,717.395
2701,717.662
2702,717.93
2703,718.197
2704,718.465
2705,718.732
2706,718.999
2707,719.267
2708,719.534
2709,719.802
2710,720.069
2711,720.336
2712,720.604
2713,720.871
2714,721.139
2715,721.406
2716,721.673
2717,721.941
2718,722.208
2719,722.475
2720,722.743
2721,723.01
2722,723.278
2723,723.545
2724,723.812
2725,724.08
2726,724.347
2727,724.615
2728,724.882
2729,725.149
2730,725.417
2731,725.684
2732,725.952
2733,726.219
2734,726.486
2735,726.754
2736,727.021
2737,727.289
2738,727.556
2739,727.823
2740,728.091
2741,728.358
2742,728.626
2743,728.893
2744,729.16
2745,729.428
2746,729.695
2747,729.963
2748,730.23
2749,730.497
2750,730.765
2751,731.032
2752,731.3
2753,731.567
2754,731.834
2755,732.102
2756,732.369
2757,732.636
2758,732.904
2759,733.171
2760,733.439
2761,733.706
2762,733.973
2763,734.241
2764,734.508
2765,734.776
2766,735.043
2767,735.31
2768,735.578
2769,735.845
2770,736.113
2771,736.38
2772,736.647
2773,736.915
2774,737.182
2775,737.45
2776,737.717
2777,737.984
2778,738.252
2779,738.519
2780,738.787
2781,739.054
2782,739.321
2783,739.589
2784,739.856
2785,740.124
2786,740.391
2787,740.658
2788,740.926
2789,741.193
2790,741.461
2791,741.728
2792,741.995
2793,742.263
2794,742.53
2795,742.797
2796,743.065
2797,743.332
2798,743.6
2799,743.867
2800,744.134
2801,744.402
2802,744.669
2803,744.937
2804,745.204
2805,745.471
2806,745.739
2807,746.006
2808,746.274
2809,746.541
2810,746.808
2811,747.076
2812,747.343
2813,747.611
2814,747.878
2815,748.145
2816,748.413
2817,748.68
2818,748.948
2819,749.215
2820,749.482
2821,749.75
2822,750.017
2823,750.285
2824,750.552
2825,750.819
2826,751.087
2827,751.354
2828,751.621
2829,751.889
2830,752.156
2831,752.424
2832,752.691
2833,752.958
2834,753.226
2835,753.493
2836,753.761
2837,754.028
2838,754.295
2839,754.563
2840,754.83
2841,755.098
2842,755.365
2843,755.632
2844,755.9
2845,756.167
2846,756.435
2847,756.702
2848,756.969
2849,757.237
2850,757.504
2851,757.772
2852,758.039
2853,758.306
2854,758.574
2855,758.841
2856,759.109
2857,759.376
2858,759.643
2859,759.911
2860,760.178
2861,760.446
2862,760.713
2863,760.98
2864,761.248
2865,761.515
2866,761.782
2867,762.05
2868,762.317
2869,762.585
2870,762.852
2871,763.119
2872,763.387
2873,763.654
2874,763.922
2875,764.189
2876,764.456
2877,764.724
2878,764.991
2879,765.259
2880,765.526
2881,765.793
2882,766.061
2883,766.328
2884,766.596
2885,766.863
2886,767.13
2887,767.398
2888,767.665
2889,767.933
2890,768.2
2891,768.467
2892,768.735
2893,769.002
2894,769.27
2895,769.537
2896,769.804
2897,770.072
2898,770.339
2899,770.607
2900,770.874
2901,771.141
2902,771.409
2903,771.676
2904,771.943
2905,772.211
2906,772.478
2907,772.746
2908,773.013
2909,773.28
2910,773.548
2911,773.815
2912,774.083
2913,774.35
2914,774.617
2915,774.885
2916,775.152
2917,775.42
2918,775.687
2919,775.954
2920,776.222
2921,776.489
2922,776.757
2923,777.024
2924,777.291
2925,777.559
2926,777.826
2927,778.094
2928,778.361
2929,778.628
2930,778.896
2931,779.163
2932,779.431
2933,779.698
2934,779.965
2935,780.233
2936,780.5
2937,780.767
2938,781.035
2939,781.302
2940,781.57
2941,781.837
2942,782.104
2943,782.372
2944,782.639
2945,782.907
2946,783.174
2947,783.441
2948,783.709
2949,783.976
2950,784.244
2951,784.511
2952,784.778
2953,785.046
2954,785.313
2955,785.581
2956,785.848
2957,786.115
2958,786.383
2959,786.65
2960,786.918
2961,787.185
2962,787.452
2963,787.72
2964,787.987
2965,788.255
2966,788.522
2967,788.789
2968,789.057
2969,789.324
2970,789.592
2971,789.859
2972,790.126
2973,790.394
2974,790.661
2975,790.928
2976,791.196
2977,791.463
2978,791.731
2979,791.998
2980,792.265
2981,792.533
2982,792.8
2983,793.068
2984,793.335
2985,793.602
2986,793.87
2987,794.137
2988,794.405
2989,794.672
2990,794.939
2991,795.207
2992,795.474
2993,795.742
2994,796.009
2995,796.276
2996,796.544
2997,796.811
2998,797.079
2999,797.346
3000,797.613
3001,797.881
3002,798.148
3003,798.416
3004,798.683
3005,798.95
3006,799.218
3007,799.485
3008,799.753
3009,800.02
3010,800.286
3011,800.552
3012,800.819
3013,801.085
3014,801.351
3015,801.617
3016,801.883
3017,802.15
3018,802.416
3019,802.682
3020,802.948
3021,803.215
3022,803.481
3023,803.747
3024,804.013
3025,804.28
3026,804.546
3027,804.812
3028,805.078
3029,805.345
3030,805.611
3031,805.877
3032,806.143
3033,806.41
3034,806.676
3035,806.942
3036,807.208
3037,807.474
3038,807.741
3039,808.007
3040,808.273
3041,808.539
3042,808.806
3043,809.072
3044,809.338
3045,809.604
3046,809.871
3047,810.137
3048,810.403
3049,810.669
3050,810.936
3051,811.202
3052,811.468
3053,811.734
3054,812.001
3055,812.267
3056,812.533
3057,812.799
3058,813.066
3059,813.332
3060,813.598
3061,813.864
3062,814.13
3063,814.397
3064,814.663
3065,814.929
3066,815.195
3067,815.462
3068,815.728
3069,815.994
3070,816.26
3071,816.527
3072,816.793
3073,817.059
3074,817.325
3075,817.592
3076,817.858
3077,818.124
3078,818.39
3079,818.657
3080,818.923
3081,819.189
3082,819.455
3083,819.721
3084,819.988
3085,820.254
3086,820.52
3087,820.786
3088,821.053
3089,821.319
3090,821.585
3091,821.851
3092,822.118
3093,822.384
3094,822.65
3095,822.916
3096,823.183
3097,823.449
3098,823.715
3099,823.981
3100,824.248
3101,824.514
3102,824.78
3103,825.046
3104,825.312
3105,825.579
3106,825.845
3107,826.111
3108,826.377
3109,826.644
3110,826.91
3111,827.176
3112,827.442
3113,827.709
3114,827.975
3115,828.241
3116,828.507
3117,828.774
3118,829.04
3119,829.306
3120,829.572
3121,829.839
3122,830.105
3123,830.371
3124,830.637
3125,830.903
3126,831.17
3127,831.436
3128,831.702
3129,831.968
3130,832.235
3131,832.501
3132,832.767
3133,833.033
3134,833.3
3135,833.566
3136,833.832
3137,834.098
3138,834.365
3139,834.631
3140,834.897
3141,835.163
3142,835.43
3143,835.696
3144,835.962
3145,836.228
3146,836.495
3147,836.761
3148,837.027
3149,837.293
3150,837.559
3151,837.826
3152,838.092
3153,838.358
3154,838.624
3155,838.891
3156,839.157
3157,839.423
3158,839.689
3159,839.956
3160,840.222
3161,840.488
3162,840.754
3163,841.021
3164,841.287
3165,841.553
3166,841.819
3167,842.086
3168,842.352
3169,842.618
3170,842.884
3171,843.15
3172,843.417
3173,843.683
3174,843.949
3175,844.215
3176,844.482
3177,844.748
3178,845.014
3179,845.28
3180,845.547
3181,845.813
3182,846.079
3183,846.345
3184,846.612
3185,846.878
3186,847.144
3187,847.41
3188,847.677
3189,847.943
3190,848.209
3191,848.475
3192,848.741
3193,849.008
3194,849.274
3195,849.54
3196,849.806
3197,850.073
3198,850.339
3199,850.605
3200,850.871
3201,851.138
3202,851.404
3203,851.67
3204,851.936
3205,852.203
3206,852.469
3207,852.735
3208,853.001
3209,853.268
3210,853.534
3211,853.8
3212,854.066
3213,854.333
3214,854.599
3215,854.865
3216,855.131
3217,855.397
3218,855.664
3219,855.93
3220,856.196
3221,856.462
3222,856.729
3223,856.995
3224,857.261
3225,857.527
3226,857.794
3227,858.06
3228,858.326
3229,858.592
3230,858.859
3231,859.125
3232,859.391
3233,859.657
3234,859.924
3235,860.19
3236,860.456
3237,860.722
3238,860.988
3239,861.255
3240,861.521
3241,861.787
3242,862.053
3243,862.32
3244,862.586
3245,862.852
3246,863.118
3247,863.385
3248,863.651
3249,863.917
3250,864.183
3251,864.45
3252,864.716
3253,864.982
3254,865.248
3255,865.515
3256,865.781
3257,866.047
3258,866.313
3259,866.579
3260,866.846
3261,867.112
3262,867.378
3263,867.644
3264,867.911
3265,868.177
3266,868.443
3267,868.709
3268,868.976
3269,869.242
3270,869.508
3271,869.774
3272,870.041
3273,870.307
3274,870.573
3275,870.839
3276,871.106
3277,871.372
3278,871.638
3279,871.904
3280,872.17
3281,872.437
3282,872.703
3283,872.969
3284,873.235
3285,873.502
3286,873.768
3287,874.034
3288,874.3
3289,874.567
3290,874.833
3291,875.099
3292,875.365
3293,875.632
3294,875.898
3295,876.164
3296,876.43
3297,876.697
3298,876.963
3299,877.229
3300,877.495
3301,877.762
3302,878.028
3303,878.294
3304,878.56
3305,878.826
3306,879.093
3307,879.359
3308,879.625
3309,879.891
3310,880.158
3311,880.424
3312,880.69
3313,880.956
3314,881.223
3315,881.489
3316,881.755
3317,882.021
3318,882.288
3319,882.554
3320,882.82
3321,883.086
3322,883.353
3323,883.619
3324,883.885
3325,884.151
3326,884.417
3327,884.684
3328,884.95
3329,885.216
3330,885.482
3331,885.749
3332,886.015
3333,886.281
3334,886.547
3335,886.814
3336,887.08
3337,887.346
3338,887.612
3339,887.879
3340,888.145
3341,888.411
3342,888.677
3343,888.944
3344,889.21
3345,889.476
3346,889.742
3347,890.008
3348,890.275
3349,890.541
3350,890.807
3351,891.073
3352,891.34
3353,891.606
3354,891.872
3355,892.138
3356,892.405
3357,892.671
3358,892.937
3359,893.203
3360,893.47
3361,893.736
3362,894.002
3363,894.268
3364,894.535
3365,894.801
3366,895.067
3367,895.333
3368,895.599
3369,895.866
3370,896.132
3371,896.398
3372,896.664
3373,896.931
3374,897.197
3375,897.463
3376,897.729
3377,897.996
3378,898.262
3379,898.528
3380,898.794
3381,899.061
3382,899.327
3383,899.593
3384,899.859
3385,900.095
3386,900.296
3387,900.497
3388,900.698
3389,900.899
3390,901.101
3391,901.302
3392,901.503
3393,901.704
3394,901.905
3395,902.106
3396,902.308
3397,902.509
3398,902.71
3399,902.911
3400,903.112
3401,903.313
3402,903.514
3403,903.716
3404,903.917
3405,904.118
3406,904.319
3407,904.52
3408,904.721
3409,904.923
3410,905.124
3411,905.325
3412,905.526
3413,905.727
3414,905.928
3415,906.129
3416,906.331
3417,906.532
3418,906.733
3419,906.934
3420,907.135
3421,907.336
3422,907.538
3423,907.739
3424,907.94
3425,908.141
3426,908.342
3427,908.543
3428,908.744
3429,908.946
3430,909.147
3431,909.348
3432,909.549
3433,909.75
3434,909.951
3435,910.153
3436,910.354
3437,910.555
3438,910.756
3439,910.957
3440,911.158
3441,911.359
3442,911.561
3443,911.762
3444,911.963
3445,912.164
3446,912.365
3447,912.566
3448,912.768
3449,912.969
3450,913.17
3451,913.371
3452,913.572
3453,913.773
3454,913.974
3455,914.176
3456,914.377
3457,914.578
3458,914.779
3459,914.98
3460,915.181
3461,915.383
3462,915.584
3463,915.785
3464,915.986
3465,916.187
3466,916.388
3467,916.589
3468,916.791
3469,916.992
3470,917.193
3471,917.394
3472,917.595
3473,917.796
3474,917.998
3475,918.199
3476,918.4
3477,918.601
3478,918.802
3479,919.003
3480,919.204
3481,919.406
3482,919.607
3483,919.808
3484,920.009
3485,920.21
3486,920.411
3487,920.613
3488,920.814
3489,921.015
3490,921.216
3491,921.417
3492,921.618
3493,921.819
3494,922.021
3495,922.222
3496,922.423
3497,922.624
3498,922.825
3499,923.026
3500,923.228
3501,923.429
3502,923.63
3503,923.831
3504,924.032
3505,924.233
3506,924.434
3507,924.636
3508,924.837
3509,925.038
3510,925.239
3511,925.44
3512,925.641
3513,925.843
3514,926.044
3515,926.245
3516,926.446
3517,926.647
3518,926.848
3519,927.049
3520,927.251
3521,927.452
3522,927.653
3523,927.854
3524,928.055
3525,928.256
3526,928.458
3527,928.659
3528,928.86
3529,929.061
3530,929.262
3531,929.463
3532,929.664
3533,929.866
3534,930.067
3535,930.268
3536,930.469
3537,930.67
3538,930.871
3539,931.073
3540,931.274
3541,931.475
3542,931.676
3543,931.877
3544,932.078
3545,932.279
3546,932.481
3547,932.682
3548,932.883
3549,933.084
3550,933.285
3551,933.486
3552,933.688
3553,933.889
3554,934.09
3555,934.291
3556,934.492
3557,934.693
3558,934.894
3559,935.096
3560,935.297
3561,935.498
3562,935.699
3563,935.9
3564,936.101
3565,936.303
3566,936.504
3567,936.705
3568,936.906
3569,937.107
3570,937.308
3571,937.509
3572,937.711
3573,937.912
3574,938.113
3575,938.314
3576,938.515
3577,938.716
3578,938.918
3579,939.119
3580,939.32
3581,939.521
3582,939.722
3583,939.923
3584,940.124
3585,940.326
3586,940.527
3587,940.728
3588,940.929
3589,941.13
3590,941.331
3591,941.533
3592,941.734
3593,941.935
3594,942.136
3595,942.337
3596,942.538
3597,942.739
3598,942.941
3599,943.142
3600,943.343
3601,943.544
3602,943.745
3603,943.946
3604,944.148
3605,944.349
3606,944.55
3607,944.751
3608,944.952
3609,945.153
3610,945.354
3611,945.556
3612,945.757
3613,945.958
3614,946.159
3615,946.36
3616,946.561
3617,946.763
3618,946.964
3619,947.165
3620,947.366
3621,947.567
3622,947.768
3623,947.969
3624,948.171
3625,948.372
3626,948.573
3627,948.774
3628,948.975
3629,949.176
3630,949.378
3631,949.579
3632,949.78
3633,949.981
3634,950.182
3635,950.383
3636,950.584
3637,950.786
3638,950.987
3639,951.188
3640,951.389
3641,951.59
3642,951.791
3643,951.993
3644,952.194
3645,952.395
3646,952.596
3647,952.797
3648,952.998
3649,953.199
3650,953.401
3651,953.602
3652,953.803
3653,954.004
3654,954.205
3655,954.406
3656,954.608
3657,954.809
3658,955.01
3659,955.211
3660,955.412
3661,955.613
3662,955.814
3663,956.016
3664,956.217
3665,956.418
3666,956.619
3667,956.82
3668,957.021
3669,957.223
3670,957.424
3671,957.625
3672,957.826
3673,958.027
3674,958.228
3675,958.429
3676,958.631
3677,958.832
3678,959.033
3679,959.234
3680,959.435
3681,959.636
3682,959.838
3683,960.039
3684,960.24
3685,960.441
3686,960.642
3687,960.843
3688,961.044
3689,961.246
3690,961.447
3691,961.648
3692,961.849
3693,962.05
3694,962.251
3695,962.453
3696,962.654
3697,962.855
3698,963.056
3699,963.257
3700,963.458
3701,963.659
3702,963.861
3703,964.062
3704,964.263
3705,964.464
3706,964.665
3707,964.866
3708,965.068
3709,965.269
3710,965.47
3711,965.671
3712,965.872
3713,966.073
3714,966.274
3715,966.476
3716,966.677
3717,966.878
3718,967.079
3719,967.28
3720,967.481
3721,967.683
3722,967.884
3723,968.085
3724,968.286
3725,968.487
3726,968.688
3727,968.889
3728,969.091
3729,969.292
3730,969.493
3731,969.694
3732,969.895
3733,970.096
3734,970.298
3735,970.499
3736,970.7
3737,970.901
3738,971.102
3739,971.303
3740,971.504
3741,971.706
3742,971.907
3743,972.108
3744,972.309
3745,972.51
3746,972.711
3747,972.913
3748,973.114
3749,973.315
3750,973.516
3751,973.717
3752,973.918
3753,974.119
3754,974.321
3755,974.522
3756,974.723
3757,974.924
3758,975.125
3759,975.326
3760,975.528
3761,975.729
3762,975.93
3763,976.131
3764,976.332
3765,976.533
3766,976.734
3767,976.936
3768,977.137
3769,977.338
3770,977.539
3771,977.74
3772,977.941
3773,978.143
3774,978.344
3775,978.545
3776,978.746
3777,978.947
3778,979.148
3779,979.349
3780,979.551
3781,979.752
3782,979.953
3783,980.154
3784,980.355
3785,980.556
3786,980.758
3787,980.959
3788,981.16
3789,981.361
3790,981.562
3791,981.763
3792,981.964
3793,982.166
3794,982.367
3795,982.568
3796,982.769
3797,982.97
3798,983.171
3799,983.373
3800,983.574
3801,983.775
3802,983.976
3803,984.177
3804,984.378
3805,984.579
3806,984.781
3807,984.982
3808,985.183
3809,985.384
3810,985.585
3811,985.786
3812,985.988
3813,986.189
3814,986.39
3815,986.591
3816,986.792
3817,986.993
3818,987.194
3819,987.396
3820,987.597
3821,987.798
3822,987.999
3823,988.2
3824,988.401
3825,988.603
3826,988.804
3827,989.005
3828,989.206
3829,989.407
3830,989.608
3831,989.809
3832,990.011
3833,990.212
3834,990.413
3835,990.614
3836,990.815
3837,991.016
3838,991.218
3839,991.419
3840,991.62
3841,991.821
3842,992.022
3843,992.223
3844,992.424
3845,992.626
3846,992.827
3847,993.028
3848,993.229
3849,993.43
3850,993.631
3851,993.832
3852,994.034
3853,994.235
3854,994.436
3855,994.637
3856,994.838
3857,995.039
3858,995.241
3859,995.442
3860,995.643
3861,995.844
3862,996.045
3863,996.246
3864,996.447
3865,996.649
3866,996.85
3867,997.051
3868,997.252
3869,997.453
3870,997.654
3871,997.856
3872,998.057
3873,998.258
3874,998.459
3875,998.66
3876,998.861
3877,999.062
3878,999.264
3879,999.465
3880,999.666
3881,999.867
3882,1000.068
3883,1000.269
3884,1000.471
3885,1000.672
3886,1000.873
3887,1001.074
3888,1001.275
3889,1001.476
3890,1001.677
3891,1001.879
3892,1002.08
3893,1002.281
3894,1002.482
3895,1002.683
3896,1002.884
3897,1003.086
3898,1003.287
3899,1003.488
3900,1003.689
3901,1003.89
3902,1004.091
3903,1004.292
3904,1004.494
3905,1004.695
3906,1004.896
3907,1005.097
3908,1005.298
3909,1005.499
3910,1005.701
3911,1005.902
3912,1006.103
3913,1006.304
3914,1006.505
3915,1006.706
3916,1006.907
3917,1007.109
3918,1007.31
3919,1007.511
3920,1007.712
3921,1007.913
3922,1008.114
3923,1008.316
3924,1008.517
3925,1008.718
3926,1008.919
3927,1009.12
3928,1009.321
3929,1009.522
3930,1009.724
3931,1009.925
3932,1010.126
3933,1010.327
3934,1010.528
3935,1010.729
3936,1010.931
3937,1011.132
3938,1011.333
3939,1011.534
3940,1011.735
3941,1011.936
3942,1012.137
3943,1012.339
3944,1012.54
3945,1012.741
3946,1012.942
3947,1013.143
3948,1013.344
3949,1013.546
3950,1013.747
3951,1013.948
3952,1014.149
3953,1014.35
3954,1014.551
3955,1014.752
3956,1014.954
3957,1015.155
3958,1015.356
3959,1015.557
3960,1015.758
3961,1015.959
3962,1016.161
3963,1016.362
3964,1016.563
3965,1016.764
3966,1016.965
3967,1017.166
3968,1017.367
3969,1017.569
3970,1017.77
3971,1017.971
3972,1018.172
3973,1018.373
3974,1018.574
3975,1018.776
3976,1018.977
3977,1019.178
3978,1019.379
3979,1019.58
3980,1019.781
3981,1019.982
3982,1020.184
3983,1020.385
3984,1020.586
3985,1020.787
3986,1020.988
3987,1021.189
3988,1021.391
3989,1021.592
3990,1021.793
3991,1021.994
3992,1022.195
3993,1022.396
3994,1022.597
3995,1022.799
3996,1023.0
3997,1023.201
3998,1023.402
3999,1023.603
4000,1023.804
4001,1024.006
4002,1024.207
4003,1024.408
4004,1024.609
4005,1024.81
4006,1025.011
4007,1025.212
4008,1025.414
4009,1025.615
4010,1025.816
4011,1026.017
4012,1026.218
4013,1026.419
4014,1026.621
4015,1026.822
4016,1027.023
4017,1027.224
4018,1027.425
4019,1027.626
4020,1027.827
4021,1028.029
4022,1028.23
4023,1028.431
4024,1028.632
4025,1028.833
4026,1029.034
4027,1029.236
4028,1029.437
4029,1029.638
4030,1029.839
4031,1030.04
4032,1030.241
4033,1030.442
4034,1030.644
4035,1030.845
4036,1031.046
4037,1031.247
4038,1031.448
4039,1031.649
4040,1031.851
4041,1032.052
4042,1032.253
4043,1032.454
4044,1032.655
4045,1032.856
4046,1033.057
4047,1033.259
4048,1033.46
4049,1033.661
4050,1033.862
4051,1034.063
4052,1034.264
4053,1034.466
4054,1034.667
4055,1034.868
4056,1035.069
4057,1035.27
4058,1035.471
4059,1035.672
4060,1035.874
4061,1036.075
4062,1036.276
4063,1036.477
4064,1036.678
4065,1036.879
4066,1037.081
4067,1037.282
4068,1037.483
4069,1037.684
4070,1037.885
4071,1038.086
4072,1038.287
4073,1038.489
4074,1038.69
4075,1038.891
4076,1039.092
4077,1039.293
4078,1039.494
4079,1039.696
4080,1039.897
4081,1040.098
4082,1040.299
4083,1040.5
4084,1040.701
4085,1040.902
4086,1041.104
4087,1041.305
4088,1041.506
4089,1041.707
4090,1041.908
4091,1042.109
4092,1042.311
4093,1042.512
4094,1042.713
4095,1042.914
4096,1043.115
